  -10.000000000000004        6.5217329784567626E-008
  -9.1925465838509357        1.2054346301428967E-007
  -8.3850931677018679        2.3290428981139721E-007
  -7.5776397515527982        5.3992802257269932E-007
  -6.7701863354037295        1.8225630484912532E-006
  -5.9627329192546608        1.0212226637400604E-005
  -5.1552795031055920        7.5727098861083655E-005
  -4.3478260869565242        5.2897161550391556E-004
  -3.9967593842830156        1.1477442114409516E-003
  -3.6456926816095074        2.3613191643394467E-003
  -3.2946259789359993        4.5833824330348931E-003
  -2.9435592762624911        8.3642260996785733E-003
  -2.5924925735889830        1.4299049012171860E-002
  -2.2414258709154753        2.2863961655214610E-002
  -1.8903591682419671        3.4102063381620841E-002
  -1.7377214714273983        3.9671767969735629E-002
  -1.5850837746128297        4.5501116754815177E-002
  -1.4324460777982608        5.1463451693807234E-002
  -1.2798083809836922        5.7393325180556065E-002
  -1.1271706841691234        6.3009408558911351E-002
  -1.0282089375753285        6.6253841492788471E-002
  -1.0164778824628815        6.6606080847940563E-002
  -1.0048034677104374        6.6947015511040306E-002
 -0.99318238698392480        6.7276137614169201E-002
 -0.98161139063528702        6.7593294601067916E-002
 -0.97008728190101490        6.7896125633515964E-002
 -0.95860691322154168        6.8185685778569441E-002
 -0.94716718267218003        6.8459643903545100E-002
 -0.93576503049672066        6.8718203602065459E-002
 -0.92439743573521482        6.8959961185356841E-002
 -0.91306141293782728        6.9183759013498922E-002
 -0.90175400895697910        6.9389421002800086E-002
 -0.89047229981029741        6.9574866566479140E-002
 -0.87921338760715939        6.9741085086685028E-002
 -0.86797439753185612        6.9885759607530781E-002
 -0.85675247487661432        7.0010711932973133E-002
 -0.84554478211789919        7.0114927610745031E-002
 -0.83434849602958516        7.0200152637764204E-002
 -0.82316080482671139        7.0267936198881414E-002
 -0.81197890533365857        7.0319156241418823E-002
 -0.80080000017066677        7.0358121203540278E-002
 -0.79919999982933332        7.0362684950500673E-002
 -0.79560769967663636        7.0371633522029534E-002
 -0.79201528616061245        7.0379865116441939E-002
 -0.78842266655349602        7.0387519126508813E-002
 -0.78482974810624295        7.0394653244128691E-002
 -0.78123643803895126        7.0401311030339309E-002
 -0.77764264353127466        7.0406959425884236E-002
 -0.77404827171282786        7.0411951487352992E-002
 -0.77045322965358032        7.0416836309345560E-002
 -0.76685742435423698        7.0421802678268253E-002
 -0.76326076273660437        7.0426876878702707E-002
 -0.75966315163393805        7.0431962987270461E-002
 -0.75606449778127249        7.0436078588799356E-002
 -0.75246470780572727        7.0440552149315550E-002
 -0.74886368821679128        7.0445544982312369E-002
 -0.74526134539658007        7.0451022441114799E-002
 -0.74165758559006500        7.0457020638131848E-002
 -0.73805231489527312        7.0462999282389346E-002
 -0.73444543925345318        7.0469000601763546E-002
 -0.73083686443920859        7.0475779381253031E-002
 -0.72722649605059231        7.0483370588951197E-002
 -0.72361423949916293        7.0491798966497599E-002
 -0.68916685852731741        7.0603220721985993E-002
 -0.62280264252098316        7.0982542039295257E-002
 -0.55643842651464892        7.1498649304543957E-002
 -0.49007421050831457        7.2031620024322035E-002
 -0.42370999450198032        7.2486118106910108E-002
 -0.35734577849564603        7.2785583405326315E-002
 -0.32849177153637027        7.2851216693356979E-002
 -0.29963776457709446        7.2871160469679647E-002
 -0.27078375761781870        7.2833355529994301E-002
 -0.24192975065854297        7.2735162911047410E-002
 -0.21307574369926721        7.2561197444380596E-002
 -0.18422173673999145        7.2300283963283210E-002
 -0.15536772978071567        7.1928633243020110E-002
 -0.14282250936363924        7.1726373808954774E-002
 -0.13027728894656282        7.1491835919453697E-002
 -0.11773206852948639        7.1223064047339593E-002
 -0.10518684811240998        7.0909232923600116E-002
  -9.2641627695333573E-002   7.0542325843332171E-002
  -8.0096407278257148E-002   7.0109382639251969E-002
  -6.7551186861180723E-002   6.9583229843249689E-002
  -6.2096743201582275E-002   6.9320872699432559E-002
  -5.6642299541983833E-002   6.9029522357547654E-002
  -5.1187855882385391E-002   6.8704407051082217E-002
  -4.5733412222786957E-002   6.8339419910744090E-002
  -4.0278968563188515E-002   6.7923614024423221E-002
  -3.4824524903590066E-002   6.7437909062765450E-002
  -2.9370081243991625E-002   6.6861297425243299E-002
  -2.6998584000687963E-002   6.6574392572537097E-002
  -2.4627086757384287E-002   6.6258598557822249E-002
  -2.2255589514080618E-002   6.5907454843786947E-002
  -1.9884092270776942E-002   6.5512091935990627E-002
  -1.7512595027473273E-002   6.5058839300341995E-002
  -1.5141097784169598E-002   6.4530680972456900E-002
  -1.2769600540865926E-002   6.3899629205747724E-002
  -1.1738514782907807E-002   6.3583485443461998E-002
