  -10.000000000000004        8.7477633960479837E-007
  -9.1925465838509357        1.1718665298503668E-006
  -8.3850931677018679        1.5804716931200916E-006
  -7.5776397515527982        2.2083420458150478E-006
  -6.7701863354037295        3.2350858502663862E-006
  -5.9627329192546608        5.0895178523186827E-006
  -5.1552795031055920        9.0649980947812199E-006
  -4.3478260869565242        2.0872338503822055E-005
  -3.9967593842830156        3.3311507620877719E-005
  -3.6456926816095074        5.6132636730903941E-005
  -3.2946259789359993        9.8097718126102440E-005
  -2.9435592762624911        1.7421106473149560E-004
  -2.5924925735889830        3.0865078243833515E-004
  -2.2414258709154753        5.5263581756686869E-004
  -1.8903591682419671        9.9495659203663669E-004
  -1.7377214714273983        1.2847723914452128E-003
  -1.5850837746128297        1.6537063255029174E-003
  -1.4324460777982608        2.1437846113557643E-003
  -1.2798083809836922        2.8242858015150893E-003
  -1.1271706841691234        3.7581318222906553E-003
  -1.0282089375753285        4.4733393822998166E-003
  -1.0164778824628815        4.5554785330176647E-003
  -1.0048034677104374        4.6365923675382179E-003
 -0.99318238698392480        4.7176936535522377E-003
 -0.98161139063528702        4.7956911740362164E-003
 -0.97008728190101490        4.8613202338018352E-003
 -0.95860691322154168        4.9224066353478922E-003
 -0.94716718267218003        4.9761786605702412E-003
 -0.93576503049672066        5.0229377760398252E-003
 -0.92439743573521482        5.0597019820869645E-003
 -0.91306141293782728        5.0836378053916026E-003
 -0.90175400895697910        5.0899193050819727E-003
 -0.89047229981029741        5.0793146880446557E-003
 -0.87921338760715939        5.0517289110157664E-003
 -0.86797439753185612        5.0043116682534404E-003
 -0.85675247487661432        4.9345336968836858E-003
 -0.84554478211789919        4.8428304224646711E-003
 -0.83434849602958516        4.7263142350796143E-003
 -0.82316080482671139        4.5869135997618025E-003
 -0.81197890533365857        4.4277473507466332E-003
 -0.80080000017066677        4.2506073433051768E-003
 -0.79919999982933332        4.2239410117764255E-003
 -0.79560769967663636        4.1629233974839553E-003
 -0.79201528616061245        4.1006172745273513E-003
